序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,geometry,precise_location,distance_to_mainland,distance_to_nearest_land,nearest_land_type
5320,臺北市萬華區,西門里,萬華區成都路98號,121.5035,25.0432,西門國小,西門里、菜園里、新起里,95,"水災,震災",籃玉君,02-23113519#1131,是,否,是,POINT (121.5035 25.0432),sea,148.88317452046076,20.57370250543708,mainland
5321,桃園市蘆竹區,南興里,忠孝西路忠孝西橋旁,121.287732,25.04345895,第一河濱公園,錦興里、錦中里震災,100,震災,趙文峰,03-3520000ext.176,否,是,否,POINT (121.287732 25.04345895),sea,141.67095999640986,5.892361260475639,mainland
5322,臺北市信義區,新仁里,信義區基隆路1段156號,121.5658,25.0439,松山高中,新仁、六藝、敦厚、雅祥里,300,"水災,震災",莊明煌,27535968-268,是,否,是,POINT (121.5658 25.0439),sea,151.68534210282132,24.880618697366646,mainland
5323,新北市平溪區,十分里,十分街157號,121.7774,25.0439,十分國小,十分里、南山里、新寮里、望古里、平湖里,175,"水災,震災,土石流",李元裕,02-24951510#151,是,是,是,POINT (121.7774 25.0439),sea,162.81993559871592,39.30061025135992,mainland
5324,桃園市蘆竹區,興榮里,光明路一段123號,121.288977,25.04435395,光明國中操場,南崁區,200,"水災,震災,土石流",陳春發,03-311-4355,否,是,是,POINT (121.288977 25.04435395),sea,141.79894662650267,6.055622979595386,mainland
5325,臺北市信義區,永春里,信義區松山路225巷48號,121.5789,25.0447,永春國小,永春里、永吉里、大道里、松光里,115,"水災,震災",朱榮富,02-27641314#630,是,否,否,POINT (121.5789 25.0447),sea,152.37366261693654,25.84344422038213,mainland
5326,臺北市松山區,中正里,臺北市松山區敦化北路3號,121.5509,25.0449,臺北田徑場,美仁里、中正里、中華里、敦化里、東勢里,440,"水災,震災",陳亭孜,02-25702330#6513,否,是,否,POINT (121.5509 25.0449),sea,151.10956451932455,23.952840412803084,mainland
5327,臺北市南港區,成福里,臺北市南港區東新街108巷23號,121.587751,25.045069,成德國中,聯成里、合成里、成福里、萬福里、鴻福里、新光里、百福里,300,,陳章玄,02-26515636#401,否,否,否,POINT (121.587751 25.045069),sea,152.82761418696748,26.47894800694788,mainland
5328,新北市新莊區,營盤里,中正路386號,121.4472,25.0451,國泰國小,忠孝.國泰.海山.福營.營盤里,1036,"水災,震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.4472 25.0451),sea,146.85018302286846,16.903477812042706,mainland
5329,臺北市中山區,埤頭里,中山區安東街16巷2號,121.5417,25.0453,懷生國小,埤頭里、朱園里、朱崙里,30,"水災,震災",曾韻任,02-27710846#510,是,否,否,POINT (121.5417 25.0453),sea,150.73992000986362,23.36093149673388,mainland
5330,桃園市蘆竹區,錦興里,光明路二段,121.287217,25.04544138,光明河濱公園,南榮里、南興里、興榮里震災,0,震災,趙文峰,03-3520000ext.173,否,是,否,POINT (121.287217 25.04544138),sea,141.87249683660824,6.030962087611974,mainland
5331,臺北市南港區,成福里,東新街118巷86號,121.5896,25.0455,修德國小,百福里、仁福里、合成里、成福里、聯成里、萬福里、鴻福里、玉成里,95,"水災,震災",張雅祺,02-27880500#151,是,否,否,POINT (121.5896 25.0455),sea,152.95858037262917,26.642715963956956,mainland
5332,新北市新莊區,頭前里,化成路231號,121.4566,25.0456,頭前國小,化成里、頭前里＆福基里,610,"震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.4566 25.0456),sea,147.25826284905008,17.587872496248416,mainland
5333,臺北市南港區,成福里,東新街170-1號,121.5912,25.0458,南港公園,全區,8661,震災,高奕翔,02-27884255,否,是,是,POINT (121.5912 25.0458),sea,153.0647370254821,26.778037245755524,mainland
5334,高雄市林園區,北汕里,北汕路58巷2號,121.517414,25.046238,高雄市林園區汕尾國民小學,全區,400,"水災,震災",陳谷庭,07-3719971,否,否,是,POINT (121.517414 25.046238),sea,149.78118064327313,21.788089317781854,mainland
5335,臺北市萬華區,福星里,萬華區中華路1段66號,121.5089,25.0463,福星國小,福星里、萬壽里,50,"水災,震災",蘇鈺琇,02-23144668#106,是,否,否,POINT (121.5089 25.0463),sea,149.4277242378398,21.213314607176734,mainland
5336,臺北市南港區,玉成里,臺北市南港區玉成街69號,121.5822,25.0466,臺北市南港運動中心,合成里、玉成里、萬福里,240,"水災,震災",林美如,25702330#6425,是,否,否,POINT (121.5822 25.0466),sea,152.71955885347504,26.234805049757263,mainland
5337,臺北市信義區,雅祥里,信義區基隆路1段83巷9號,121.5701,25.0467,興雅國小,雅祥、敦厚、六藝里,198,"水災,震災",吳杏惠,02-27618156~611,是,否,否,POINT (121.5701 25.0467),sea,152.16617903759024,25.41898322135798,mainland
5338,臺北市南港區,,南港區東新街65號,121.5869,25.0469,成德國小,聯成里、萬福里、成福里、鴻福里,200,"水災,震災",吳錫賓,02-27851376#151,是,否,否,POINT (121.5869 25.0469),sea,152.97117846712172,26.581383296666544,mainland
5339,桃園市蘆竹區,南崁里,南崁路150號,121.295049,25.046998,蘆竹區公所三樓禮堂,南崁里、南興里、南榮里、錦中里,0,水災,趙文峰,03-3520000ext.176,是,否,是,POINT (121.295049 25.046998),sea,142.2385168883379,6.701080668648779,mainland
5340,新北市泰山區,義學里,民生路30號,121.4347,25.0472,義學國中,義學里、義仁里、泰友里、全興里、泰友里,606,"震災,土石流,海嘯",詹淑美,02-29099551#1402,是,是,是,POINT (121.4347 25.0472),sea,146.60708935631337,16.235633212661842,mainland
5341,新北市泰山區,義學里,民生路33號,121.4347,25.0472,義學國小,義學里、義仁里、同榮里、全興里、泰友里,952,"水災,土石流,海嘯,核子事故",詹淑美,02-29099551#1402,是,是,是,POINT (121.4347 25.0472),sea,146.60708935631337,16.235633212661842,mainland
5342,新北市汐止區,福山里,民權街2段90號,121.618882,25.047641,白雲國小,福山里、宜興里、東勢里、橫科里,96,"水災,震災,土石流,海嘯",宋怡穎,02-26411111#120,是,是,是,POINT (121.618882 25.047641),sea,154.5900867423016,28.825798711756917,mainland
5343,桃園市龜山區,南美里,南上路99號,121.297367,25.047711,南美國小,南美里,60,"水災,震災,土石流,海嘯",蔡本元,3126250#512,是,否,是,POINT (121.297367 25.047711),sea,142.37496562071343,6.92151806316405,mainland
5344,新北市新莊區,四維里,四維路9號,121.4447,25.0482,福營行政大樓,福營區瓊林.營盤.丹鳳.雙鳳.和鳳.富國.國泰.豐年.福營.龍鳳.裕民.祥鳳.富民.泰豐.龍福里,200,"水災,震災",邱雋弘,02-29929891#135,是,是,是,POINT (121.4447 25.0482),sea,147.08071031556108,17.004725389791663,mainland
5345,臺北市信義區,四育里,信義區松隆路161號,121.5741,25.0483,永吉國中,五常里、五權里、富台里,97,"水災,震災",黃獻司,02-27649066#120,是,否,是,POINT (121.5741 25.0483),sea,152.51269530009637,25.831761807564956,mainland
5346,臺北市中山區,力行里,中山區長安東路2段141號,121.5371,25.0485,中山女中,朱園里、埤頭里、朱崙里、力行里、復華里,135,"水災,震災",陳倉翊,2507-3148#241,是,否,否,POINT (121.5371 25.0485),sea,150.86319736721723,23.327831327084485,mainland
5347,新北市泰山區,義仁里,明志路二段185號,121.4273,25.0487,義仁市民活動中心,明志里、義學里、義仁里、泰友里、新明里,55,"水災,震災,土石流,海嘯,核子事故",詹淑美,02-29099551#1402,是,否,否,POINT (121.4273 25.0487),sea,146.4963256555604,15.862769536913577,mainland
5348,臺北市松山區,吉祥里,松山區八德路4段101號,121.5611,25.0487,中崙高中,吉祥里、復盛里、新聚里、東光里,300,"水災,震災",呂虹毅,02-27535316#400,是,否,否,POINT (121.5611 25.0487),sea,151.95591483354616,24.980892740713994,mainland
5349,臺北市松山區,中正里,臺北市松山區敦化北路1號,121.5501,25.049,臺北市松山運動中心,美仁里、中正里、中華里、敦化里,180,"水災,震災",劉宜庭,02-25702330#6423,是,否,否,POINT (121.5501 25.049),sea,151.4900335144526,24.25755668045115,mainland
5350,臺北市松山區,中正里,松山區敦化北路2號,121.5485,25.0491,敦化國小,中正里、美仁里、敦化里,56,"水災,震災",王培成,2741-4065#130,是,否,否,POINT (121.5485 25.0491),sea,151.42869874056242,24.15728263710401,mainland
5351,臺北市中山區,興亞里,中山區松江路70巷11號,121.5319,25.0494,長安國中,正守里、正義里、中原里、興亞里、朱園里、埤頭里、朱崙里、力行里,41,"水災,震災",張吉元,02-25112382#106,是,否,否,POINT (121.5319 25.0494),sea,150.72794468302766,23.052321091479236,mainland
5352,臺北市中山區,興亞里,中山區吉林路15號,121.5302,25.0497,長安國小,正守里、正義里、正得里、民安里、中吉里、興亞里、朱園里,300,"水災,震災",?泰安,25617600#130,是,否,否,POINT (121.5302 25.0497),sea,150.68478457936598,22.96275592654789,mainland
5353,臺北市大同區,玉泉里,臺北市大同區西寧北路28號,121.5077,25.0498,玉泉公園,全區,2183,震災,林瑞清,25850192#222,否,是,是,POINT (121.5077 25.0498),sea,149.73728562028234,21.43820105390766,mainland
5354,新北市三重區,五谷里,三重區五谷王北街46號,121.4755,25.0502,興穀國民小學,谷王里、頂崁里、中興里、德厚里、五谷里,299,"水災,震災,土石流,海嘯",許明枝,02-29862345#493,是,是,否,POINT (121.4755 25.0502),sea,148.47055153494227,19.278901751533855,mainland
5355,臺北市大同區,建泰里,臺北市大同區長安西路37之1號,121.5197,25.0503,建成國中,建泰里、光能里、建明里、建功里,55,"水災,震災",鄭惠文,25587042#650,是,否,否,POINT (121.5197 25.0503),sea,150.29490914791484,22.299778999173846,mainland
5356,新北市汐止區,橫科里,橫科路119號,121.620181,25.05045,橫科里活動中心,橫科里、福山里、宜興里、東勢里,74,"水災,震災,土石流,海嘯",宋怡穎,02-26411111#120,是,否,是,POINT (121.620181 25.05045),sea,154.93348330458088,29.16044142690519,mainland
5357,臺北市中山區,力行里,中山區龍江路62號,121.5402,25.0506,中正國小,朱園里、埤頭里、朱崙里、力行里、復華里,76,"水災,震災",鄭博仁,02-25070932#105,是,否,否,POINT (121.5402 25.0506),sea,151.21347117370178,23.723086294065503,mainland
5358,桃園市蘆竹區,吉祥里,吉林路160號,121.300993,25.05063298,南崁國小,羊稠里、營盤里、五福里、長壽里,0,"水災,震災",趙文峰,03-3520000ext.176,是,是,是,POINT (121.300993 25.05063298),sea,142.78413008432327,7.4246388894623285,mainland
5359,桃園市龜山區,大湖里,忠義路二段438號,121.359767,25.050908,龜山婦幼公園,龜山區,500,"水災,震災,土石流,海嘯,坡地災害",鄭婷予,03-3506349,否,是,是,POINT (121.359767 25.050908),sea,144.47932940789738,11.454031381938213,mainland
5360,桃園市龜山區,大華里,文化七路116號,121.365307,25.050955,文華國小,大華里,50,"水災,震災,土石流,海嘯",俞國華,3279014#511,是,否,是,POINT (121.365307 25.050955),sea,144.65551413655785,11.835686073330752,mainland
5361,臺北市大同區,玉泉里,大同區西寧北路32號,121.5082,25.0512,忠孝國中,玉泉里、永樂里,131,"水災,震災",虞慧欣,02-25524890#71,是,否,是,POINT (121.5082 25.0512),sea,149.9021477707376,21.59494009253821,mainland
5362,臺北市松山區,慈祐里,松山區八德路4段746號,121.5793,25.0512,松山國小,慈祐里,95,"水災,震災",蔡任哲,02-27672907#632,是,否,否,POINT (121.5793 25.0512),sea,153.04681972367172,26.44022080845938,mainland
5363,桃園市蘆竹區,五福里,仁愛路一段油管路交叉口,121.294652,25.05120598,五福游泳池停車場及旁空地,南崁里、錦中里、五福里震災,0,震災,趙文峰,03-3520000ext.176,否,是,否,POINT (121.294652 25.05120598),sea,142.68298562850413,7.042721343780545,mainland
5364,桃園市蘆竹區,瓦窯里,仁愛路一段2號,121.29348,25.051391,蘆竹區婦幼館,瓦窯里、五福里、錦興里,0,"水災,震災",趙文峰,03-3520000ext.172,是,是,是,POINT (121.29348 25.051391),sea,142.67321625241075,6.9790636816331215,mainland
5365,新北市新莊區,國泰里,瓊泰路116號,121.4474,25.0514,豐年國小,國泰.海山.豐年.泰豐.瓊林.全安里,1128,"水災,震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.4474 25.0514),sea,147.51598150410697,17.46910129927442,mainland
5366,新北市新莊區,忠孝里,公園一路91號,121.4554,25.0514,新泰國小,忠孝里.立言里,106,"震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.4554 25.0514),sea,147.81729259298447,18.014280564075364,mainland
5367,新北市貢寮區,仁里里,仁和路11號,121.92262,25.051427,仁和宮,真理里、仁里里,125,海嘯,周鴻鏗、王阿城,02-24901480、02-24901845,是,否,否,POINT (121.92262 25.051427),sea,172.5790219296131,49.85647826522544,mainland
5368,臺北市松山區,中正里,松山區南京東路3段300號,121.5468,25.0515,敦化國中,中正里、美仁里,389,水災,詹琦斌,02-87717890#50,是,否,否,POINT (121.5468 25.0515),sea,151.59700761984078,24.251715474042957,mainland
5369,臺北市松山區,中正里,臺北市松山區南京東路4段10號,121.5446,25.0517,臺北體育館,美仁里、中正里、中華里、敦化里、復建里、東勢里、復勢里,1000,"水災,震災",江丹桂,02-25702330#6512,是,否,否,POINT (121.5446 25.0517),sea,151.51975910108234,24.119314795448197,mainland
5370,桃園市龜山區,文化里,文化二路168號,121.370832,25.051707,大崗國中,大崗里、文化里,700,"水災,震災,土石流,海嘯",陳月枝,3280888#511,是,否,是,POINT (121.370832 25.051707),sea,144.90865223031147,12.278089311372556,mainland
5371,臺北市南港區,中南里,臺北市南港區忠孝東路七段382號,121.6073,25.0519,臺北市極限運動訓練中心,中南里、新富里、新光里、南港里,50,震災,余可文,02-25702330#6511,是,否,否,POINT (121.6073 25.0519),sea,154.44830939476128,28.409680902553163,mainland
5372,新北市三重區,谷王里,三重區五谷王北街141巷1號,121.4769,25.052,私立清傳商職,頂崁里、谷王里、中興里、德厚里、五谷里,294,"水災,震災,土石流,海嘯",許明枝,02-29862345#493,是,是,否,POINT (121.4769 25.052),sea,148.71256265968242,19.532020695906066,mainland
5373,桃園市龜山區,樂善里,樂安街7-1號,121.382177,25.052012,樂善社區活動中心,樂善里、文化里,60,"水災,震災,海嘯",陳榮鋒,03-3287198,是,否,是,POINT (121.382177 25.052012),sea,145.30376162155898,13.077945175588573,mainland
5374,新北市新莊區,信義里,昌明街1號,121.4576,25.0522,福壽市民活動中心,頭前區和平.幸福.頭前.福基.昌明.昌平.化成.信義.仁義.仁愛.思賢.思源.自強.自立.自信.福興.昌隆.昌信里,120,"水災,震災",邱雋弘,02-29929891#135,是,否,是,POINT (121.4576 25.0522),sea,147.98438240098156,18.234299338798696,mainland
5375,臺北市松山區,東光里,臺北市松山區三民路5號,121.5636,25.0522,西松國小,慈祐里、東光里、吉祥里、復建里、復勢里、復源里、吉仁里,50,"水災,震災",羅文琪,27609221#203,是,否,否,POINT (121.5636 25.0522),sea,152.42405054911728,25.457924597414845,mainland
5376,桃園市龜山區,大坑里,大坑路1段1003巷18號,121.328662,25.05223,大坑社區活動中心,大坑里,33,"水災,震災,土石流,海嘯",鄭進源,03-3229270,是,否,是,POINT (121.328662 25.05223),sea,143.70529522260898,9.450137376064523,mainland
5377,桃園市蘆竹區,五福里,仁愛路二段1號,121.297216,25.052285,南崁高中,營盤里、瓦窯里、羊稠里、五福里、中山里等南崁地區,400,"水災,震災,土石流",趙文峰,03-3520000ext.173,是,是,否,POINT (121.297216 25.052285),sea,142.8650238534466,7.311992976234875,mainland
5379,臺北市南港區,,南港區向陽路21號,121.595,25.0525,南港高中,西新里、新光里,435,"水災,震災",陳政翊,02-27837863#241,是,否,是,POINT (121.595 25.0525),sea,153.91747068234298,27.62403864059865,mainland
5380,新北市新莊區,民全里,民安路261號,121.4661,25.0529,民安國小,民安.四維.成德.後港.八德.民有.後德.建福.民全.民本里,1184,"水災,震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.4661 25.0529),sea,148.3836948118626,18.874884974940187,mainland
5381,新北市雙溪區,三港里,三港7號,121.878,25.053,三港集會所,三港里,63,"水災,震災,土石流",宋翔怡,02-24931111#124,是,否,否,POINT (121.878 25.053),sea,169.82974607824156,46.953564181007444,mainland
5382,臺北市南港區,,向陽路31號,121.594769,25.05364,玉成國小,西新里、東新里、玉成里、新光里、東明里、合成里、重陽里,30,,李奇在,02-27836049#150,否,否,否,POINT (121.594769 25.05364),sea,154.02078629552733,27.708181218914614,mainland
5383,新北市新莊區,富國里,富國路105號,121.4445,25.0538,福營國中,富民.民安.民全.萬安.後港.西盛.富國.民本.四維.後德.建安.建福.福營.營盤.南港.瓊林.成德.龍安.民有.八德,319,"水災,震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.4445 25.0538),sea,147.65898609800217,17.48175724649306,mainland
5384,臺北市南港區,,南港區富康街1巷42號,121.6187,25.0541,誠正國中,三重里、新富里、中南里、中研里、舊莊里、九如里,143,"水災,震災",蔡銘坤,27828094#1500,是,否,否,POINT (121.6187 25.0541),sea,155.22374701217592,29.379321166378716,mainland
5385,新北市泰山區,同榮里,公園路33號,121.4282,25.0546,同榮國小,義學里、同榮里、義仁里,931,"水災,震災,土石流,海嘯,核子事故",詹淑美,02-29099551#1402,是,是,否,POINT (121.4282 25.0546),sea,147.1483422414267,16.44104897136361,mainland
5386,新北市三重區,光明里,集美街212號,121.4915,25.0547,新北市立三重高中,成功里、福祉里、福民里、重明里、光明里、光正里、同安里、同慶里、菜寮里、永春里、中正里、吉利里、福德里　　,897,"水災,震災,土石流,海嘯",許明枝,02-29862345#493,是,是,否,POINT (121.4915 25.0547),sea,149.5761281526568,20.763541713716204,mainland
5387,臺北市中山區,中原里,中山區長春路116號,121.5296,25.0547,吉林國小,康樂里、中山里、中庄里、中吉里、中原里,117,"水災,震災",蕭錦玲,02-25219196#850,是,否,否,POINT (121.5296 25.0547),sea,151.16994803283492,23.359957962332146,mainland
5388,新北市貢寮區,真理里,仁愛路79號3樓,121.926916,25.054775,澳底圖書館,真理里、仁里里,157,海嘯,楊俊生、吳淑華,02-24903203,是,否,否,POINT (121.926916 25.054775),sea,173.16119437299363,50.44258491626347,mainland
5389,桃園市蘆竹區,五福里,五福六路1號,121.298375,25.054812,南崁國中,五福里、羊稠里、營盤里、中山里,370,"水災,震災",趙文峰,03-3520000#176,是,是,是,POINT (121.298375 25.054812),sea,143.167660409514,7.612386751139222,mainland
5390,臺北市中山區,中央里,中山區長春路165號,121.5339,25.0549,長春國小,松江里、江寧里、江山里、中央里、朱馥里、龍洲里、復華里,47,"水災,震災",陳瑞呈,02-25024366#151,是,否,否,POINT (121.5339 25.0549),sea,151.3766226787347,23.67051543638857,mainland
5391,新北市貢寮區,真理里,延平街10號,121.9246,25.0549,澳底國小大禮堂,真理里、仁里里,479,"水災,震災,土石流",葉勁輝,02-24901432#212,是,是,是,POINT (121.9246 25.0549),sea,173.01974058924586,50.29570778111916,mainland
5392,新北市貢寮區,真理里,延平街13號,121.923804,25.054921,慶安宮,真理里、仁里里,12,海嘯,許吳?、蔡錦金,02-24901418、02-24902616,是,否,否,POINT (121.923804 25.054921),sea,172.9692220464698,50.24330242429057,mainland
5393,臺北市中山區,中央里,中山區長春路167號,121.5351,25.055,大同高中,松江里、江寧里、江山里、中央里、朱馥里、龍洲里、復華里,300,"水災,震災",吳榮達,02-25054269#130,是,否,否,POINT (121.5351 25.055),sea,151.4390297123234,23.761054135721427,mainland
5394,新北市新莊區,立泰里,新泰路359號,121.4594,25.0551,新泰國中,中華.中和.中誠.中宏.中全.中泰.立志.立基.立廷.立言.立泰.思賢.忠孝.立德.立功.自立.自強,743,"震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.4594 25.0551),sea,148.35532536033207,18.611057152152643,mainland
5395,臺北市大同區,星明里,大同區太原路151號,121.5167,25.0553,日新國小,雙連里、朝陽里、建功里,137,"水災,震災",王勝威,02-25584819#312,是,否,是,POINT (121.5167 25.0553),sea,150.68048563294434,22.533427255517147,mainland
5396,新北市汐止區,白雲里,水源路2段112、114號,121.656768,25.05542,白雲里活動中心,白雲里,37,"水災,震災,土石流,海嘯",宋怡穎,02-26411111#120,是,否,是,POINT (121.656768 25.05542),sea,157.26876980691978,32.08921258482542,mainland
5397,新北市泰山區,同榮里,公園路54號,121.4263,25.0556,泰山體育館,同榮里、同興里、義學里、義仁里、全興里,1280,"水災,震災,土石流,海嘯",詹淑美,02-29099551#1402,是,是,是,POINT (121.4263 25.0556),sea,147.18545797411477,16.399186992101455,mainland
5398,臺北市松山區,鵬程里,松山區健康路325巷7號,121.5671,25.0556,西松高中,鵬程里、安平里、自強里,255,"水災,震災",林成嶽,25286618#111,是,否,是,POINT (121.5671 25.0556),sea,152.92778092998626,25.994342052603315,mainland
5399,新北市三重區,同安里,三重區大同南路157號,121.4968,25.0561,三光國民小學,成功里、福民里、光正里、同安里、同慶里、吉利里、大同里、中民里、平和里、大安里、仁德里、忠孝里、仁義里、光榮里、光輝里、福星里、福利里、清和里、永興里、福德里,1502,"水災,震災,土石流,海嘯",許明枝,02-29862345#493,是,是,否,POINT (121.4968 25.0561),sea,149.9362037049422,21.247388311226736,mainland
5400,臺北市南港區,,南港區興南街62號,121.602,25.0562,東新國小,南港里、東明里、東新里、重陽里,30,"水災,震災",王詩棠,02-27837577#31,是,否,否,POINT (121.602 25.0562),sea,154.6227386358166,28.425257452976712,mainland
5401,新北市新莊區,昌隆里,昌隆街63號,121.448,25.0563,昌隆國小,幸福.信義.和平.昌明.昌信.昌隆里,509,"震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.448 25.0563),sea,148.05060369512145,17.939318415164852,mainland
5402,臺北市南港區,,南港區興中路29號,121.6072,25.0563,南港高工,南港里、東新里、東明里,160,"水災,震災",林淑美,02-27825432#1501,是,否,否,POINT (121.6072 25.0563),sea,154.88305081941687,28.788385784710528,mainland
5403,基隆市中正區,中正里,臺北市南港區經貿二路1號,121.617345,25.056376,南港展覽館,基隆市中山區中和里、和慶里、德安里、協和里、文化理,7370,,張世昌,27255200分機5517,是,否,否,POINT (121.617345 25.056376),sea,155.38396373204898,29.486400215192006,mainland
5404,新北市新莊區,福興里,五工二路50巷2號,121.4556,25.0564,興化國小,福基里.福興里.興珍里,599,"水災,震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.4556 25.0564),sea,148.34651965826507,18.466000526339624,mainland
5405,臺北市松山區,,松山區延壽街401號,121.5565,25.0564,介壽國中,介壽里、東昌里、龍田里原收容人數57人，上修為70人,70,"水災,震災",鄭富珍,02-27664496#500,是,否,否,POINT (121.5565 25.0564),sea,152.52842810574683,25.34207400364506,mainland
5406,新北市三重區,光明里,三重區集美街10號,121.4879,25.0565,集美國民小學,成功里、福祉里、福民里、過田里、重明里、光田里、光陽里、光明里、光正里、菜寮里、中正里、福德里、同安里、永春里　,104,"震災,土石流,海嘯",許明枝,02-29862345#493,是,是,否,POINT (121.4879 25.0565),sea,149.61707499433322,20.67592361758698,mainland
5407,臺北市大同區,星明里,大同區寧夏路35號,121.5155,25.0565,蓬萊國小,星明里、雙連里、光能里,104,"水災,震災",張沛森,02-25569835#500,是,否,否,POINT (121.5155 25.0565),sea,150.75305944656648,22.556792081151748,mainland
5408,臺北市松山區,中華里,松山區敦化北路199巷18號,121.552,25.0565,民生國小,精忠里、中華里原收容人數235人，修為70人，已函文區公所,70,水災,陳嘉瑜,02-27122452#830,是,否,否,POINT (121.552 25.0565),sea,152.33698597599357,25.044172476807688,mainland
5409,臺北市松山區,自強里,松山區延壽街168號,121.5629,25.0566,健康國小,自強里、富泰里、東光里,84,"水災,震災",江艾謙,02-25282814#131,是,否,否,POINT (121.5629 25.0566),sea,152.83776866458746,25.795741034711725,mainland
5410,新北市泰山區,同榮里,辭修路7號,121.4285,25.0573,泰山高中,同榮里、同興里、福興里、全興里,650,"水災,震災,土石流,海嘯,核子事故",詹淑美,02-29099551#1402,是,是,是,POINT (121.4285 25.0573),sea,147.44274776447983,16.698062053341125,mainland
5411,臺北市南港區,,臺北市南港區惠民街67號,121.6104,25.0575,南港國小,南港里、新富里、中南里、三重里、中研里、九如里,50,"水災,震災",鄭孝存,02-27834678#2301,是,否,否,POINT (121.6104 25.0575),sea,155.1577681768141,29.111599205985108,mainland
5412,新北市泰山區,明志里,明志路二段426號,121.4299,25.0577,明志市民活動中心,明志里、新明里、泰友里,20,"水災,震災,海嘯",詹淑美,02-29099551#1402,是,否,否,POINT (121.4299 25.0577),sea,147.5349642603408,16.828515663133032,mainland
5413,新北市三重區,菜寮里,三重區中寮街57巷18號,121.4928,25.0578,菜寮市民活動中心,菜寮里、永春里、中正里、吉利里、大同里、中民里、平和里、大安里、忠孝里、仁義里、光輝里、福利里、仁德里　,100,"水災,震災,土石流,海嘯",許明枝,02-29862345493,是,否,是,POINT (121.4928 25.0578),sea,149.9491551502709,21.12374944224563,mainland
5415,臺北市南港區,南港里,重陽路366號,121.6092,25.0587,育成高中,南港里、東新里、東明里、重陽里、新光里、西新里,375,"水災,震災",李健輝,26530475#551,是,否,是,POINT (121.6092 25.0587),sea,155.21953329375157,29.134964031619713,mainland
5416,新北市三重區,光輝里,三重區正義南路62號,121.4988,25.0589,光興國民小學,同慶里、大同里、中民里、平和里、大安里、仁德里、忠孝里、仁義里、光榮里、光輝里、福星里、福利里、清和里、永興里、文化里、錦通里、光華里、大德里　　,600,"水災,震災,土石流,海嘯",許明枝,02-29862345#493,是,是,否,POINT (121.4988 25.0589),sea,150.30689684325884,21.629013796588318,mainland
5417,臺北市松山區,精忠里,臺北市松山區民生東路4段97巷7號,121.5519,25.0589,民族國小,東昌里、松基里、中華里、美仁里、福成里,40,"水災,震災",蔡貞瀅,02-27124872#935,是,否,否,POINT (121.5519 25.0589),sea,152.57646792746272,25.247641166706636,mainland
5418,新北市汐止區,中興里,環河街1號,121.629106,25.058956,北峰國小,福德里、環河里、中興里、興福里、康福里、樟樹里、北峰里、北山里、橫科里、湖光里、厚德里、金龍里、忠山里、湖興里、湖蓮里,1067,"震災,土石流,海嘯",宋怡穎,02-26411111#120,是,是,是,POINT (121.629106 25.058956),sea,156.2202094377294,30.513936569869525,mainland
5420,新北市泰山區,同榮里,明志路1段322號,121.4314,25.0592,泰山區公所,同榮里、同興里、山腳里、福泰里、福興里、楓樹里,53,"水災,土石流,海嘯,核子事故",詹淑美,02-29099551#1402,是,否,是,POINT (121.4314 25.0592),sea,147.74640395826884,17.062163919475946,mainland
5421,新北市汐止區,東山里,汐平路二段76號,121.699553,25.059723,東山國小,東山里,118,"水災,震災,土石流,海嘯",涂志賢總務主任,26416170分機13,是,是,否,POINT (121.699553 25.059723),sea,159.943121060534,35.381920108032354,mainland
5422,臺北市松山區,新東里,松山區新東街30巷1號,121.5673,25.0598,民生國中,新東里、富錦里、三民里、富泰里,100,"水災,震災",王譽書,02-27653433#300,是,否,否,POINT (121.5673 25.0598),sea,153.3618889780965,26.375967537964723,mainland
5423,新北市三重區,過田里,三重區過圳街19號,121.4881,25.0601,過圳市民活動中心,光陽里、重明里、光田里、福祉里、過田里、錦田里、光明里、中山里　,50,"震災,土石流,海嘯",許明枝,02-29862345493,是,否,否,POINT (121.4881 25.0601),sea,149.9976649552251,21.004978245270934,mainland
5424,臺北市大同區,民權里,大同區錦西街51號,121.5167,25.0601,雙蓮國小,民權里、雙連里,300,"水災,震災",吳希哲,02-25570309#1031,是,否,否,POINT (121.5167 25.0601),sea,151.1733161602931,22.953994116935206,mainland
5425,新北市汐止區,文化里,汐止區新台五路一段90號,121.64793,25.060367,東方科學園區,智慧里、復興里、白雲里、文化里,500,"水災,震災,土石流,海嘯",宋怡穎,02-26411111#120,是,否,否,POINT (121.64793 25.060367),sea,157.3045952806086,31.92037251358527,mainland
